Datum ID,Repeat,Plant ID,light_intensity,r,g,b,w,temperature,humidity,pressure,temperature2,humidity2,pressure2,contactless_temp,thickness,compass_direction,compass,angle,pitch,roll,time,Phi2_2000,PhiNPQ_2000,NPQt_2000,PhiNO_2000,qL_2000,FvP/Fm_2000_P,qP_2000,Phi2_1500,PhiNPQ_1500,NPQt_1500,PhiNO_1500,qL_1500,FvP/Fm_1500_P,qP_1500,Fm_2000_Prime,Fs_2000,Fo_2000_Prime,RFd,MPF_slope_2000,MPF_rsquared_2000,baseline,Light Intensity (PAR),Leaf Temp Differential,Ambient Temperature,Ambient Humidity,Leaf Angle,Fm_1500_Prime,Fs_1500,Fo_1500_Prime,MPF_slope_1500,MPF_rsquared_1500,order,Phi2_1000,PhiNPQ_1000,NPQt_1000,PhiNO_1000,qL_1000,FvP/Fm_1000_P,qP_1000,Fm_1000_Prime,Fs_1000,Fo_1000_Prime,MPF_slope_1000,MPF_rsquared_1000,Phi2_500,PhiNPQ_500,NPQt_500,PhiNO_500,qL_500,FvP/Fm_500_P,qP_500,Fm_500_Prime,Fs_500,Fo_500_Prime,MPF_slope_500,MPF_rsquared_500,Phi2_250,PhiNPQ_250,NPQt_250,PhiNO_250,qL_250,FvP/Fm_250_P,qP_250,Fm_250_Prime,Fs_250,Fo_250_Prime,MPF_slope_250,MPF_rsquared_250,LEF,messages,PhiNPQ_2000_MPF,npqt_2000_MPF,PhiNPQ_1500_MPF,npqt_1500_MPF,PhiNPQ_1000_MPF,npqt_1000_MPF,PhiNPQ_500_MPF,npqt_500_MPF,PhiNPQ_250_MPF,npqt_250_MPF,User,Device ID,Status,Notes,Latitude,Longitude
2559242,1,16,464.488,3628,631.6,1071.6,4312.6,29.1,26.72461,783.35425,29.14,36.70898,783.3653,28.81,1.48,NW,23.01,10.737,-9.72,4.59,3/3/22,0.228,0.668,6.377,0.105,0.446,0.398,0.572,0.231,0.681,7.749,0.088,0.54,0.358,0.646,453.258,350,273,1.077,-218597.94,-0.987,0,464.488,-0.29,29.1,26.72461,10.737,415.925,319.7,267,-172328.576,-0.958,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.321,0.575,5.527,0.104,0.634,0.428,0.751,480.948,326.3,275,-261538.094,-0.989,0.462,0.399,2.853,0.14,0.677,0.559,0.826,648.208,349,286,-485209,-1,0.519,0.342,2.461,0.139,0.764,0.585,0.886,697.939,336,290,-445415.583,-0.999,108.394,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31260167,-105.585025
2559240,1,9,0,8,7,7,8,30.6,12.46973,783.18188,31.5,42.82715,782.95435,29.75,2.08,NW,55.29,5.606,5.44,-1.35,3/3/22,0.162,0.759,9.537,0.08,0.416,0.317,0.51,0.186,0.742,10.297,0.072,0.528,0.302,0.616,157.431,132,108,0.972,-54102.371,-0.959,0,0,-0.85,30.6,12.46973,5.606,153.509,125,107,-53221.429,-0.992,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.262,0.653,7.627,0.086,0.627,0.361,0.724,170.656,126,109,-80001.324,-0.982,0.426,0.453,3.76,0.121,0.724,0.506,0.842,224.802,129,111,-153805.846,-0.998,0.493,0.382,3.065,0.125,0.809,0.546,0.903,247.781,125.7,113,-157980.953,-0.99,,,,,,,,,,,,,1865,41:00:12:f0,submitted,,0,0
2559236,1,33,0,2.8,2.8,2.8,2.8,29.89,14.6416,783.24695,30.53,44.6377,783.07361,29.69,1.63,NW,49.75,16.029,-10.77,11.94,3/3/22,0.129,0.807,12.681,0.064,0.415,0.263,0.49,0.173,0.763,11.966,0.064,0.555,0.273,0.632,104.466,91,77,0.496,-31136.264,-0.918,0,0,-0.2,29.89,14.6416,16.029,105.981,87.7,77,-42572.793,-0.952,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.213,0.714,9.805,0.073,0.598,0.311,0.684,111.777,88,77,-47653.01,-0.914,0.302,0.61,6.921,0.088,0.702,0.381,0.792,126.052,88,78,-62645.932,-0.986,0.332,0.579,6.439,0.09,0.756,0.396,0.837,129.171,86.3,78,-65888.134,-0.976,,,,,,,,,,,,,1865,41:00:12:f0,submitted,,0,0
2559235,1,19,0,1.2,1.2,1.2,1.2,28.74,15.30762,783.48468,28.59,22.67383,783.3736,28.31,0.64,NW,27.1,10.427,-9.04,-5.21,3/3/22,0.199,0.694,6.494,0.107,0.382,0.394,0.505,0.234,0.675,7.415,0.091,0.527,0.367,0.637,348.405,279,211,0.911,-149103.867,-0.951,0,0,-0.43,28.74,15.30762,10.427,331.154,253.7,210,-139915.007,-0.966,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.274,0.629,6.46,0.097,0.576,0.395,0.692,350.686,254.7,212,-137217.804,-0.979,0.397,0.466,3.415,0.137,0.595,0.525,0.756,463.196,279.3,220,-241933.824,-0.99,0.477,0.38,2.643,0.144,0.68,0.573,0.833,521.761,273,223,-383497.123,-0.961,,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.312635,-105.5850517
2559229,1,18,466.704,3550,667,1059,4283,26.82,16.89746,783.60919,28.21,23.41406,783.5119,26.79,1.18,NE,329.09,13.09,-12.96,-1.84,3/3/22,0.174,0.758,11.207,0.068,0.527,0.286,0.609,0.192,0.745,11.799,0.063,0.623,0.276,0.695,244.96,202.3,175,0.529,-91922.431,-0.953,0,466.704,-0.03,26.82,16.89746,13.09,240.896,194.7,174,-90560.536,-0.975,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.264,0.656,8.162,0.08,0.672,0.348,0.758,269.747,198.7,176,-145169.237,-0.993,0.333,0.576,6.354,0.091,0.752,0.399,0.834,297.777,198.7,179,-189309.357,-0.991,0.346,0.567,6.561,0.086,0.82,0.392,0.882,296.18,193.7,180,-155906.088,-0.994,72.691,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31262167,-105.5849683
2559228,1,28,1084.231,7079.2,2100,2513.4,9171.2,28.53,14.37012,783.34644,30.16,43.20996,783.16388,28.49,0.33,S ,174.22,11.87,-10.75,-5.06,3/3/22,0.143,0.802,14.354,0.056,0.523,0.241,0.591,0.13,0.821,16.81,0.049,0.546,0.215,0.605,100.683,86.3,76,0.497,-36910.116,-0.951,0,1084.231,-0.04,28.53,14.37012,11.87,98.098,85.3,77,-23570.319,-0.866,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.195,0.74,11.436,0.065,0.616,0.282,0.691,107.215,86.3,77,-38100.414,-0.993,0.28,0.639,7.857,0.081,0.706,0.355,0.788,121.286,87.3,78,-54889.055,-0.987,0.332,0.585,7.056,0.083,0.82,0.377,0.88,126.212,84.3,79,-65728.622,-0.997,161.893,,,,,,,,,,,,1865,41:00:12:f0,submitted,,0,0
2559226,1,1,0,1.4,1.4,1.4,1.4,27.06,15.56641,783.55267,29.38,41.96484,783.34204,25.77,1.46,SE,204.39,3.427,1.34,-3.15,3/3/22,0.14,0.795,12.178,0.065,0.439,0.27,0.517,0.164,0.769,11.434,0.067,0.498,0.282,0.58,112.365,96.7,82,0.506,-29872.252,-0.98,0,0,-1.29,27.06,15.56641,3.427,115.576,96.7,83,-36351.824,-0.956,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.236,0.684,8.627,0.079,0.61,0.336,0.703,126.579,96.7,84,-56538.554,-0.99,0.31,0.595,6.253,0.095,0.668,0.402,0.771,142.525,98.3,85,-72828.116,-0.983,0.336,0.571,6.165,0.093,0.743,0.405,0.829,144.575,96,86,-60487.686,-0.981,,,,,,,,,,,,,1865,41:00:12:f0,submitted,,0,0
2559223,1,23,245.509,1850.6,350.6,556.6,2242,25.12,16.9043,783.7605,24.43,23.83203,783.58881,23.67,0.42,E ,281.64,9.017,-9.01,-0.41,3/3/22,0.179,0.69,5.251,0.131,0.279,0.438,0.407,0.211,0.677,6.086,0.111,0.389,0.408,0.518,771.053,633.3,433,1.5,-295025.952,-0.999,0,245.509,-1.45,25.12,16.9043,9.017,720.713,568.3,427,-270521.521,-0.997,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.331,0.544,4.338,0.125,0.541,0.478,0.693,840.324,562.3,439,-478492.577,-0.998,0.53,0.296,1.706,0.174,0.626,0.643,0.824,1309.75,615.3,467,-1229047.416,-0.983,0.6,0.224,1.267,0.176,0.697,0.683,0.879,1533.237,613.3,486,-1378643.112,-0.982,66.285,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31264667,-105.585095
2558185,1,41,0,0.6,0.6,0.6,0.6,24.87,25.39258,785.35828,25.39,30.10449,785.7489,25.67,0.64,E ,285.82,24.391,-23.72,-5.84,3/3/22,0.188,0.442,1.194,0.37,0.104,0.69,0.272,0.276,0.501,2.249,0.223,0.254,0.6,0.46,203.159,165,63,0.985,-89564.795,-0.962,0,0,0.8,24.87,25.39258,24.391,138.599,100.3,55,-70574.404,-0.977,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.321,0.482,2.454,0.197,0.335,0.586,0.548,140.917,95.7,58,-76988.721,-0.95,0.405,0.401,2.064,0.194,0.428,0.614,0.66,173.708,103.3,67,-96038.324,-0.984,0.496,0.298,1.451,0.206,0.495,0.666,0.745,212.386,107,71,-141388.077,-0.987,,,,,,,,,,,,,1865,06:03:03:43,submitted,,41.31258397,-105.5850597
2549096,1,23,0,0.4,0,0.4,0,18.38,21.59082,773.18237,18.72,28.81738,773.72046,16.07,1.63,E ,251.81,10.605,-10.49,1.57,2/24/22,0.113,0.582,1.906,0.305,0.076,0.627,0.18,0.184,0.627,3.33,0.188,0.2,0.53,0.348,1650.366,1464.3,616,1.11,-439894.292,-0.999,0,0,-2.31,18.38,21.59082,10.605,1202.232,980.7,565,-370208.079,-0.995,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.269,0.572,3.581,0.16,0.345,0.516,0.521,1194.151,873.3,578,-399340.776,-0.996,0.423,0.409,2.438,0.168,0.516,0.587,0.721,1502.464,867.3,621,-918661.181,-0.997,0.526,0.28,1.438,0.194,0.555,0.667,0.789,1989.891,943,663,-1753203.936,-0.994,,,,,,,,,,,,,1865,06:03:03:43,submitted,,41.31263956,-105.584922
2549090,1,3,0,0.6,0.6,0.6,0.6,18.67,19.1084,772.7489,18.8,25.57617,773.16876,19.33,0.94,SE,242.33,15.501,-15.12,3.44,2/24/22,0.095,0.639,2.403,0.266,0.073,0.589,0.16,0.143,0.637,2.898,0.22,0.133,0.556,0.257,1176.21,1065,483,1.076,-255033.145,-0.998,0,0,0.66,18.67,19.1084,15.501,1039.478,891,462,-263372.482,-0.999,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.227,0.576,2.931,0.197,0.237,0.554,0.41,1042.274,805.3,465,-321797.388,-0.989,0.397,0.409,2.111,0.194,0.42,0.611,0.651,1256.108,757,489,-561820.693,-0.988,0.518,0.264,1.216,0.217,0.488,0.688,0.754,1661.819,800.7,519,-999984.521,-0.994,,,,,,,,,,,,,1865,06:03:03:43,submitted,,41.31265357,-105.585023
2549087,1,6,0,0.2,0.2,0.2,0.2,19.1,21.84473,772.76263,19.51,29.21484,773.14178,20.29,0.83,SE,242.05,11.995,-11.64,-2.91,2/24/22,0.141,0.55,1.778,0.309,0.093,0.637,0.221,0.204,0.577,2.643,0.218,0.192,0.573,0.357,962.658,827.3,349,1.355,-292132.984,-0.995,0,0,1.19,19.1,21.84473,11.995,793.058,631,339,-251016.343,-0.999,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.3,0.513,2.743,0.187,0.329,0.566,0.531,799.463,559.3,347,-328169.41,-0.998,0.483,0.328,1.737,0.189,0.524,0.641,0.754,1043.575,539.3,375,-760745.483,-0.995,0.575,0.213,1.008,0.211,0.558,0.708,0.812,1382.487,587,403,-1334902.981,-0.997,,,,,,,,,,,,,1865,06:03:03:43,submitted,,41.31262479,-105.5850543
2549078,1,13,0,1,1,1,1,20.26,20.79395,772.85486,20.28,25.1875,773.21783,20.85,0.72,N ,15.23,10.683,-10.68,-0.4,2/24/22,0.152,0.63,2.903,0.217,0.144,0.556,0.274,0.196,0.621,3.394,0.183,0.219,0.526,0.372,517.557,438.7,230,1.283,-159461.273,-0.984,0,0,0.59,20.26,20.79395,10.683,479.104,385.3,227,-142858.729,-0.921,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.263,0.576,3.586,0.161,0.335,0.516,0.51,482.987,356,234,-114441.42,-0.904,0.429,0.402,2.379,0.169,0.52,0.591,0.726,620.34,354.3,254,-246073.887,-0.968,0.562,0.236,1.173,0.202,0.571,0.692,0.812,887.436,388.7,273,-648420.014,-0.997,,,,,,,,,,,,,1865,06:03:03:43,submitted,,41.31266357,-105.5851018
2549075,1,19,0,0.4,0.4,0.4,0.4,20.75,19.11719,773.14453,19.88,25.92676,773.51282,20.91,1.15,S ,193.58,13.735,-13.58,-2.07,2/24/22,0.324,0.35,1.073,0.326,0.203,0.702,0.461,0.341,0.406,1.603,0.253,0.276,0.652,0.523,130.149,88,39,1.93,-90727.299,-0.999,0,0,0.16,20.75,19.11719,13.735,109.236,72,38,-57021.924,-0.969,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.485,0.272,1.113,0.244,0.407,0.698,0.694,139.672,72,42,-117590.574,-0.987,0.599,0.114,0.396,0.287,0.428,0.778,0.771,211.321,84.7,47,-277815.571,-0.996,0.659,0.064,0.231,0.277,0.487,0.799,0.825,243.186,83,49,-346937.45,-0.997,,,,,,,,,,,,,1865,06:03:03:43,submitted,,41.31266958,-105.5850941
2549073,1,16,0,1,1,1,1,21.4,18.08008,773.0993,20.26,24.27246,773.50995,21.05,0.7,S ,189.97,24.968,-22.47,-11.18,2/24/22,0.183,0.581,2.456,0.236,0.158,0.585,0.312,0.241,0.587,3.4,0.173,0.286,0.526,0.458,776.204,634.3,322,1.767,-278004.086,-0.994,0,0,-0.35,21.4,18.08008,24.968,664.346,504.3,315,-233310.508,-0.998,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.335,0.502,3.082,0.163,0.421,0.545,0.615,709.191,471.7,323,-273282.771,-0.977,0.556,0.248,1.271,0.195,0.583,0.682,0.815,1136.244,504.3,361,-987935.321,-0.998,0.639,0.144,0.665,0.217,0.603,0.746,0.857,1503.649,543.3,383,-1644769.594,-0.998,,,,,,,,,,,,,1865,06:03:03:43,submitted,,41.31267169,-105.585081
2549071,1,2,0,0,0,0,0,22.22,16.02441,773.09106,21.2,21.34473,773.56439,21.15,1.28,S ,191.54,16.621,-15.98,-4.63,2/24/22,0.215,0.556,2.431,0.229,0.192,0.587,0.366,0.26,0.556,3.02,0.184,0.289,0.548,0.474,1475.174,1158.3,609,1.526,-652471.861,-0.999,0,0,-1.07,22.22,16.02441,16.621,1335.079,988,603,-507244.62,-0.995,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.36,0.466,2.669,0.174,0.423,0.571,0.63,1446.986,926.3,621,-620945.276,-0.993,0.536,0.258,1.256,0.206,0.534,0.684,0.784,2136.587,991,675,-1668313.327,-0.997,0.604,0.178,0.813,0.218,0.567,0.729,0.828,2587.83,1024.7,701,-2511556.738,-0.991,,,,,,,,,,,,,1865,06:03:03:43,submitted,,41.31264774,-105.5850843
2545244,1,2,0,0,0,0,0,22.17,14.72168,770.27209,21.12,19.08008,770.70251,20.75,1.36,SE,219.35,14.617,-14.41,-2.47,2/22/22,0.091,0.565,1.64,0.344,0.054,0.649,0.141,0.15,0.607,2.503,0.243,0.127,0.582,0.258,1727.746,1570,607,0.973,-386987.053,-0.999,0,0,-1.42,22.17,14.72168,14.617,1280.325,1088,535,-303095.811,-0.983,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.229,0.568,2.801,0.203,0.232,0.562,0.408,1209.069,932,529,-346107.262,-0.996,0.371,0.443,2.389,0.185,0.41,0.59,0.629,1357.57,853.3,556,-592395.04,-0.999,0.493,0.289,1.328,0.218,0.464,0.677,0.729,1875.467,950.3,606,-1333548.337,-0.994,,,,,,,,,,,,,1865,06:03:03:43,submitted,,41.31261563,-105.5850552
2531514,1,10,0,0.6,0.6,0.6,0.6,21.59,37.51172,784.18701,19.82,49.26953,784.69165,21.71,0.51,NW,26.36,13.118,-12.67,3.43,2/10/22,-1,0,0,0.082,2.927,1.706,0.683,-1,0,0,0.099,2.45,1.609,0.735,14.174,-2.3,-10,-5.678,-46637.933,-0.845,0,0,0.12,21.59,37.51172,13.118,16.414,-3,-10,-61292.496,-0.947,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",-1,0,0,0.122,2.061,1.628,0.756,15.914,-3.7,-10,-57404.995,-0.996,-1,0,0,0.119,1.985,1.353,0.851,19.807,-3,-7,-66243.411,-0.991,-1,0,0,0.155,1.609,1.395,0.87,18.711,-4,-7,-54294.51,-0.998,,"{""danger""=>[""Phi2_2000 above the normal range (0 - 0.85).  Please check the raw trace and seriously consider excluding this point."", ""Phi2_1500above the normal range (0 - 0.85).  Please check the raw trace and seriously consider excluding this point."", ""Phi2_1000 above the normal range (0 - 0.85).  Please check the raw trace and seriously consider excluding this point."", ""Phi2_500 above the normal range (0 - 0.85).  Please check the raw trace and seriously consider excluding this point."", ""Phi2_250 above the normal range (0 - 0.85).  Please check the raw trace and seriously consider excluding this point.""], ""warning""=>[""NPQt_2000 is negative (should be positive).  This may be due to a sample that is not doing photosynthesis, or you may have missed the leaf.  It has been set to zero, but check raw trace and consider excluding this point.  To see original negative value, see npqt_2000_MPF and PhiNPQ_MPF variables"", ""NPQt_1500is negative (should be positive).  This may be due to a sample that is not doing photosynthesis, or you may have missed the leaf.  It has been set to zero, but check raw trace and consider excluding this point.  To see original negative value, see npqt_1500_MPF and PhiNPQ_MPF variables"", ""NPQt_1000 is negative (should be positive).  This may be due to a sample that is not doing photosynthesis, or you may have missed the leaf.  It has been set to zero, but check raw trace and consider excluding this point.  To see original negative value, see npqt_1000_MPF and PhiNPQ_MPF variables"", ""NPQt_500 is negative (should be positive).  This may be due to a sample that is not doing photosynthesis, or you may have missed the leaf.  It has been set to zero, but check raw trace and consider excluding this point.  To see original negative value, see npqt_500_MPF and PhiNPQ_MPF variables"", ""NPQt_250 is negative (should be positive).  This may be due to a sample that is not doing photosynthesis, or you may have missed the leaf.  It has been set to zero, but check raw trace and consider excluding this point.  To see original negative value, see npqt_250_MPF and PhiNPQ_MPF variables""]}",0.065,-3.019,0.065,-2.848,0.065,-2.883,0.065,-2.274,0.065,-2.383,1865,06:03:03:43,submitted,,41.31264391,-105.5850628
2531513,1,7,0,0.8,0.8,0.8,0.8,22.19,32.23926,784.20685,21.9,42.17676,784.66882,22.63,1,NW,30.34,9.377,-8.93,-2.89,2/10/22,0.084,0.537,1.417,0.379,0.046,0.669,0.126,0.158,0.609,2.606,0.234,0.138,0.575,0.274,1427.858,1307.3,473,1.125,-293039.303,-0.999,0,0,0.44,22.19,32.23926,9.377,952.657,802.3,405,-261697.606,-0.998,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.228,0.585,3.112,0.188,0.248,0.543,0.42,887.801,685.7,406,-280951.433,-0.979,0.4,0.405,2.065,0.196,0.418,0.614,0.651,1134.242,681,438,-644583.266,-0.997,0.529,0.233,0.977,0.238,0.456,0.712,0.744,1661.334,781.7,479,-1337226.781,-0.992,,,,,,,,,,,,,1865,06:03:03:43,submitted,,41.312622,-105.5850089
2513583,1,7,0,1,1,1,1,25.09,14.8418,780.71729,25.95,52.79395,780.81494,25.29,1.04,NE,324.4,88.474,-6.4,-88.46,12/21/21,0.079,0.877,19.799,0.044,0.366,0.19,0.416,0.079,0.886,25.778,0.034,0.472,0.154,0.513,179.514,165.3,145,0.52,-27194.384,-0.671,0,0,0.2,25.09,14.8418,88.474,169.769,156.3,144,-13224.997,-0.688,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.111,0.855,25.435,0.034,0.676,0.156,0.712,170.583,151.7,144,-8661.986,-0.562,0.177,0.776,16.537,0.047,0.774,0.218,0.814,189.183,155.7,148,-17285.303,-0.991,0.342,0.579,7.307,0.079,0.885,0.37,0.924,238.122,156.7,150,-93965.876,-0.986,,,,,,,,,,,,,1865,41:00:13:18,submitted,,41.3126857,-105.5850001
2513582,1,5,0,0,0,0,0,20.58,26.38379,766.75916,19.16,53.63867,766.76257,18.69,0.48,SE,215.37,14.742,-14.17,4.12,12/24/21,0.179,0.71,6.368,0.111,0.329,0.398,0.449,0.168,0.756,9.884,0.076,0.449,0.31,0.542,299.224,245.7,180,1.196,-108285.706,-0.981,0,0,-1.89,20.58,26.38379,14.742,252.305,210,174,-56472.091,-0.872,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.277,0.639,7.646,0.084,0.679,0.361,0.768,278.468,201.3,178,-110820.981,-0.926,0.484,0.39,3.087,0.126,0.786,0.544,0.89,401.96,207.3,183,-329437.047,-0.999,0.545,0.318,2.321,0.137,0.814,0.595,0.915,450.918,205.3,183,-397472.552,-0.999,,,,,,,,,,,,,1865,41:00:13:18,submitted,,41.3126485,-105.5849871
2513581,1,11,0.024,0.2,0,0,0.2,23.68,17.12012,775.29303,22.41,46.29688,775.2597,22.57,0.73,NE,305.81,18.105,-17.25,5.6,1/8/22,0.126,0.794,9.934,0.08,0.322,0.309,0.407,0.144,0.793,12.5,0.063,0.464,0.265,0.541,266.125,232.7,184,1.166,-53864.311,-0.909,0,0.024,-1.11,23.68,17.12012,18.105,242.886,208,178,-47982.909,-0.897,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.186,0.752,12.033,0.062,0.609,0.272,0.682,246.021,200.3,179,-45282.081,-0.91,0.419,0.474,4.418,0.107,0.801,0.474,0.885,353.529,205.3,186,-235274.197,-0.991,0.538,0.327,2.437,0.134,0.821,0.587,0.918,450.573,208,186,-414732.478,-0.992,0.006,,,,,,,,,,,,1865,41:00:13:18,submitted,,41.3126404,-105.5849512
2513580,1,3,0,1,0.8,0.8,0.8,27.12,20.74023,776.89362,27.68,52.90234,776.88263,27.75,0.73,NE,307.88,12.315,-10.5,6.48,1/8/22,0.145,0.802,15.047,0.053,0.557,0.233,0.621,0.159,0.787,14.573,0.054,0.602,0.239,0.665,212.047,181.3,163,0.731,-55971.803,-0.934,0,0,0.63,27.12,20.74023,12.315,210.399,177,160,-56176.027,-0.869,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.209,0.732,12.537,0.058,0.735,0.265,0.79,221.76,175.3,163,-52182.184,-0.957,0.367,0.542,5.947,0.091,0.827,0.413,0.89,288.733,182.7,170,-172130.395,-0.993,0.422,0.478,4.801,0.1,0.869,0.457,0.924,310.425,179.3,169,-224446.714,-0.984,,,,,,,,,,,,,1865,41:00:13:18,submitted,,41.3125905,-105.5851152
2513579,1,19,0.559,3.4,1.4,1.4,4.4,28.64,18.09375,777.29932,27.25,54.75684,777.2572,28.49,0.73,SE,237.34,14.995,-14.75,-2.74,1/8/22,0.092,0.866,20.671,0.042,0.45,0.184,0.501,0.135,0.825,20.198,0.041,0.676,0.187,0.719,200.44,182,164,0.674,-18409.138,-0.698,0,0.559,-0.15,28.64,18.09375,14.995,196.833,170.3,160,-37475.659,-0.796,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.171,0.782,16.64,0.047,0.745,0.217,0.788,205.03,170,161,-25138.854,-0.697,0.35,0.569,7.008,0.081,0.883,0.379,0.924,267.163,173.7,166,-127941.938,-0.986,0.403,0.508,5.725,0.089,0.929,0.421,0.958,285.775,170.7,166,-149477.27,-0.969,0.101,,,,,,,,,,,,1865,41:00:13:18,submitted,,41.3126896,-105.5850547
